,id,d115DocumentBoostValue,faqUpdateTimestamp,faqSourceUrl,faqSourceName,faqQuestion,faqAll,faqQuestionMain,faqName,faqLabels,faqTopics,faqAnswers,_version_
187,187,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_11,"Berlin, Senatsverwaltung für Kultur und Europa","wie gehe ich bei einer absage (aufgrund rki richtlinien) mit bereits entstandenen kosten um? sind diese zuwendungsfähig, auch wenn die veranstaltung nicht stattgefunden hat?","['wie gehe ich bei einer absage (aufgrund rki richtlinien) mit bereits entstandenen kosten um? sind diese zuwendungsfähig, auch wenn die veranstaltung nicht stattgefunden hat?', 'Bei Absage der Veranstaltungen aufgrund der COVID-19 Krise können die bereits angefallenen Kosten als zuwendungsfähige Ausgabe anerkannt werden.']","Wie gehe ich bei einer Absage (aufgrund RKI Richtlinien) mit bereits entstandenen Kosten um? Sind diese zuwendungsfähig, auch wenn die Veranstaltung nicht stattgefunden hat?",intent.CORONA.faq.bb10_kul_45.762410856705363,['CORONA'],['CORONA'],['Bei Absage der Veranstaltungen aufgrund der COVID-19 Krise können die bereits angefallenen Kosten als zuwendungsfähige Ausgabe anerkannt werden.'],1734524674105147392
188,188,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_182,Der Regierende Bürgermeister von Berlin - Senatskanzlei,"was ist der unterschied zwischen pcr-, antigen-schnell- und selbsttests?","['was ist der unterschied zwischen pcr-, antigen-schnell- und selbsttests?', ""Ein PCR-Test sucht im Testmaterial (tiefer Nase-Rachen-Abstrich) nach dem Erbgut des Coronavirus. Er gilt als Goldstandard bei der Diagnose auf SARS-CoV-2. Die Analyse ist technisch und zeitlich aufwändig und kann nur in einem entsprechend dafür ausgestatteten Labor erfolgen. Der Abstrich muss durch geschultes medizinisches Personal erfolgen.   Ein Antigen-Schnelltest sucht im Testmaterial (tiefer Nase-Rachen-Abstrich) im Gegensatz zum PCR-Test nicht nach Viruserbgut, sondern nach Molekülen, die für das Coronavirus charakteristisch sind. Der Abstrich kann durch Personen erfolgen, die in der Abstrichentnahme geschult sind. Es muss sich hier nicht zwangsläufig um medizinisches Personal handeln. Das Testergebnis liegt in der Regel nach 15 bis 20 Minuten vor.   Ein Selbsttest funktioniert wie ein Antigen-Schnelltest, die Abstrichentnahme kann hier jedoch jede Person nach Herstellerangaben bei sich selbst durchführen, wobei ein tiefer Nase-Rachen-Abstrich meist nicht erforderlich ist. Das Testergebnis liegt in der Regel nach 15 bis 20 Minuten vor.  Das Landesamt für Mess- und Eichwesen Berlin-Brandenburg hat als für die Überwachung von Teststellen zuständige Behörde auf seiner Homepage ein Merkblatt zu den Anforderungen und der Qualitätssicherung in Teststellen, die PoC-PCR-Tests auf SARS-CoV-2 anbieten veröffentlicht.   Weiterhin sind folgende Punkte zu beachten:  Ein positiver Selbsttest muss durch einen Schnelltest in einer zertifizierten Teststelle bestätigt oder widerlegt werden.   Positive Schnell- und PCR-Tests ziehen  Quarantänepflichten(FAQ Quarantäne-Pflichten) :  <a href=https://www.berlin.de/corona/faq/#Positiver%20Test target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/corona/faq/#Positiver%20Test</a>  nach sich.   Schnelltests und Selbsttests erfassen vor allem dann Virusmaterial und zeigen ein positives Ergebnis, wenn die Viruslast im Mund- oder Nasenbereich schon ausreichend groß ist.   Jeder Test stellt nur eine Momentaufnahme zum Testzeitpunkt dar und kann keine Vorhersage über den Infektionsstatus in den kommenden Tagen oder Stunden treffen.""]","Was ist der Unterschied zwischen PCR-, Antigen-Schnell- und Selbsttests?",intent.CORONA.faq.bb.224891853847730,['CORONA'],['CORONA'],"[""Ein PCR-Test sucht im Testmaterial (tiefer Nase-Rachen-Abstrich) nach dem Erbgut des Coronavirus. Er gilt als Goldstandard bei der Diagnose auf SARS-CoV-2. Die Analyse ist technisch und zeitlich aufwändig und kann nur in einem entsprechend dafür ausgestatteten Labor erfolgen. Der Abstrich muss durch geschultes medizinisches Personal erfolgen.   Ein Antigen-Schnelltest sucht im Testmaterial (tiefer Nase-Rachen-Abstrich) im Gegensatz zum PCR-Test nicht nach Viruserbgut, sondern nach Molekülen, die für das Coronavirus charakteristisch sind. Der Abstrich kann durch Personen erfolgen, die in der Abstrichentnahme geschult sind. Es muss sich hier nicht zwangsläufig um medizinisches Personal handeln. Das Testergebnis liegt in der Regel nach 15 bis 20 Minuten vor.   Ein Selbsttest funktioniert wie ein Antigen-Schnelltest, die Abstrichentnahme kann hier jedoch jede Person nach Herstellerangaben bei sich selbst durchführen, wobei ein tiefer Nase-Rachen-Abstrich meist nicht erforderlich ist. Das Testergebnis liegt in der Regel nach 15 bis 20 Minuten vor.  Das Landesamt für Mess- und Eichwesen Berlin-Brandenburg hat als für die Überwachung von Teststellen zuständige Behörde auf seiner Homepage ein Merkblatt zu den Anforderungen und der Qualitätssicherung in Teststellen, die PoC-PCR-Tests auf SARS-CoV-2 anbieten veröffentlicht.   Weiterhin sind folgende Punkte zu beachten:  Ein positiver Selbsttest muss durch einen Schnelltest in einer zertifizierten Teststelle bestätigt oder widerlegt werden.   Positive Schnell- und PCR-Tests ziehen  Quarantänepflichten(FAQ Quarantäne-Pflichten) :  <a href=https://www.berlin.de/corona/faq/#Positiver%20Test target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/corona/faq/#Positiver%20Test</a>  nach sich.   Schnelltests und Selbsttests erfassen vor allem dann Virusmaterial und zeigen ein positives Ergebnis, wenn die Viruslast im Mund- oder Nasenbereich schon ausreichend groß ist.   Jeder Test stellt nur eine Momentaufnahme zum Testzeitpunkt dar und kann keine Vorhersage über den Infektionsstatus in den kommenden Tagen oder Stunden treffen.""]",1734524674106195968
189,189,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_129,Der Regierende Bürgermeister von Berlin - Senatskanzlei,"kann ich museen, galerien und gedenkstätten aufsuchen?","['kann ich museen, galerien und gedenkstätten aufsuchen?', 'Ja. Museen, Galerien. Gedenkstätten und ähnliche Kultureinrichtungen in öffentlicher und privater Trägerschaft dürfen ohne Einschränkungen für den Publikumsverkehr öffnen. Mitunter legen Verantwortliche jedoch fest, dass in ihren Einrichtungen eine Maskenpflicht oder anderweitige Auflagen einzuhalten sind. Bitte informieren Sie sich vorab, welche Regelungen im Detail gelten.']","Kann ich Museen, Galerien und Gedenkstätten aufsuchen?",intent.CORONA.faq.bb.587900542301881,['CORONA'],['CORONA'],"['Ja. Museen, Galerien. Gedenkstätten und ähnliche Kultureinrichtungen in öffentlicher und privater Trägerschaft dürfen ohne Einschränkungen für den Publikumsverkehr öffnen. Mitunter legen Verantwortliche jedoch fest, dass in ihren Einrichtungen eine Maskenpflicht oder anderweitige Auflagen einzuhalten sind. Bitte informieren Sie sich vorab, welche Regelungen im Detail gelten.']",1734524674108293120
190,190,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/jugend-und-familie/index.php#accordion_faq_1_21,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",jugendnotmail.berlin,"['jugendnotmail.berlin', ""Besonders für Kinder und Jugendliche möchten wir auf das Online-Beratungsangebot Jugendnotmail aufmerksam machen. In einer Zeit, in der viele Eltern verunsichert sind, sich Sorgen machen oder von existenziellen Problemen (z.B. finanzielle Sorgen etc.) belastet sind, fällt es machen Eltern schwerer, den Blick auf die Kinder zu richten. Kinder und Jugendliche halten sich zurück, um die Belastungen der Eltern   oder anderer wichtiger Bezugspersonen   nicht zu steigern. Jugendnotmail.berlin ist eine geeignete Möglichkeit für Kinder und Jugendliche, Zugang zu Beratung (niedrigschwellig, unbürokratisch und datensicher) zu erhalten.    <a href=http://www.jugendnotmail.berlin target=_blank data-type=follow class='click text-link extern'>http://www.jugendnotmail.berlin</a>""]",Jugendnotmail.berlin,intent.CORONA.faq.bb34_bjf_jugendfamilieAllg.226774552713417,['CORONA'],['CORONA'],"[""Besonders für Kinder und Jugendliche möchten wir auf das Online-Beratungsangebot Jugendnotmail aufmerksam machen. In einer Zeit, in der viele Eltern verunsichert sind, sich Sorgen machen oder von existenziellen Problemen (z.B. finanzielle Sorgen etc.) belastet sind, fällt es machen Eltern schwerer, den Blick auf die Kinder zu richten. Kinder und Jugendliche halten sich zurück, um die Belastungen der Eltern   oder anderer wichtiger Bezugspersonen   nicht zu steigern. Jugendnotmail.berlin ist eine geeignete Möglichkeit für Kinder und Jugendliche, Zugang zu Beratung (niedrigschwellig, unbürokratisch und datensicher) zu erhalten.    <a href=http://www.jugendnotmail.berlin target=_blank data-type=follow class='click text-link extern'>http://www.jugendnotmail.berlin</a>""]",1734524674109341696
191,191,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915250.php#headline_1_4,"Berlin, Senatsverwaltung für Kultur und Europa",welche hilfsangebote gibt es vom bund?,"['welche hilfsangebote gibt es vom bund?', 'Eine Aufstellung der Hilfsmaßnahmen des Bundes finden Sie hier']",Welche Hilfsangebote gibt es vom Bund?,intent.CORONA.faq.bb09-kult50.16271062018237,['CORONA'],['CORONA'],['Eine Aufstellung der Hilfsmaßnahmen des Bundes finden Sie hier'],1734524674110390272
192,192,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_16,"Berlin, Senatsverwaltung für Kultur und Europa","wenn ich meine zuwendung aufgrund von covid-19 nicht wie geplant nutzen kann, und sich dadurch die gesamtkosten verringern, muss ich die differenz zwischen der zuletzt bewilligten fördersumme und den tatsächlichen ausgaben zurückzahlen?","['wenn ich meine zuwendung aufgrund von covid-19 nicht wie geplant nutzen kann, und sich dadurch die gesamtkosten verringern, muss ich die differenz zwischen der zuletzt bewilligten fördersumme und den tatsächlichen ausgaben zurückzahlen?', 'Für eine Bewilligung maßgeblich sind die im verbindlichen Finanzierungsplan von der Bewilligungsstelle anerkannten Kosten. Überschüsse müssen zurückgezahlt werden.']","Wenn ich meine Zuwendung aufgrund von COVID-19 nicht wie geplant nutzen kann, und sich dadurch die Gesamtkosten verringern, muss ich die Differenz zwischen der zuletzt bewilligten Fördersumme und den tatsächlichen Ausgaben zurückzahlen?",intent.CORONA.faq.bb10_kul_45.546531857584160,['CORONA'],['CORONA'],['Für eine Bewilligung maßgeblich sind die im verbindlichen Finanzierungsplan von der Bewilligungsstelle anerkannten Kosten. Überschüsse müssen zurückgezahlt werden.'],1734524674110390273
193,193,1.0,02.06.2022 12:07,https://www.berlin.de/sen/arbeit/corona/#headline_1_16,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales","kurzarbeitergeld beantragen   wer, wie, wo?","['kurzarbeitergeld beantragen   wer, wie, wo?', 'Der Arbeitgeber zeigt Kurzarbeit an und beantragt das Kurzarbeitergeld für die Beschäftigten bei seiner zuständigen Agentur für Arbeit. Die Bundesagentur für Arbeit prüft und bewilligt das Kurzarbeitergeld, wenn die erforderlichen Voraussetzungen erfüllt sind. Wie das funktioniert, erklärt die Bundesagentur für Arbeit in zwei Videos über die Voraussetzungen von KuG und das Beantragungsverfahren. Anträge auf Kurzarbeitergeld können auch online gestellt werden.         Die Anzeige von Kurzarbeit muss innerhalb des Monats, in dem die Kurzarbeit auftritt, bei der Bundesagentur für Arbeit erfolgen. Der Antrag auf Kurzarbeitergeld (d. h. der Antrag auf nachträgliche Erstattung des Kurzarbeitergeld-Anteils am Entgelt durch die Bundesagentur für Arbeit) ist innerhalb einer Frist von drei Monaten zu stellen. Die Frist beginnt mit Ablauf des Kalendermonats, für den das Kurzarbeitergeld beantragt wird.     Ausführliche Informationen der Bundesagentur für Arbeit:   Infoseite für Arbeitgeberinnen und Arbeitgeber   Infoseite für Arbeitnehmerinnen und Arbeitnehmer']","Kurzarbeitergeld beantragen   wer, wie, wo?",intent.CORONA.faq.bb37__ias__arbeit.429297040686009,['CORONA'],['CORONA'],"['Der Arbeitgeber zeigt Kurzarbeit an und beantragt das Kurzarbeitergeld für die Beschäftigten bei seiner zuständigen Agentur für Arbeit. Die Bundesagentur für Arbeit prüft und bewilligt das Kurzarbeitergeld, wenn die erforderlichen Voraussetzungen erfüllt sind. Wie das funktioniert, erklärt die Bundesagentur für Arbeit in zwei Videos über die Voraussetzungen von KuG und das Beantragungsverfahren. Anträge auf Kurzarbeitergeld können auch online gestellt werden.         Die Anzeige von Kurzarbeit muss innerhalb des Monats, in dem die Kurzarbeit auftritt, bei der Bundesagentur für Arbeit erfolgen. Der Antrag auf Kurzarbeitergeld (d. h. der Antrag auf nachträgliche Erstattung des Kurzarbeitergeld-Anteils am Entgelt durch die Bundesagentur für Arbeit) ist innerhalb einer Frist von drei Monaten zu stellen. Die Frist beginnt mit Ablauf des Kalendermonats, für den das Kurzarbeitergeld beantragt wird.     Ausführliche Informationen der Bundesagentur für Arbeit:   Infoseite für Arbeitgeberinnen und Arbeitgeber   Infoseite für Arbeitnehmerinnen und Arbeitnehmer']",1734524674111438848
194,194,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_158,Der Regierende Bürgermeister von Berlin - Senatskanzlei,brauche ich für die einreise nach berlin einen negativen test?,"['brauche ich für die einreise nach berlin einen negativen test?', 'Eine Testpflicht besteht nur noch für Personen, die aus einem durch das Robert Koch-Institut ausgewiesenes Virusvariantengebiet einreisen. Sie müssen in diesem Fall zur Einreise einen negativen PCR-Test vorweisen, der nicht älter als 48 Stunden ist. Darüber hinaus gelten Anmeldepflicht, Absonderungspflicht sowie ein Beförderungsverbot.  Das regelt die Coronavirus-Einreiseverordnung des Bundes.  Mehr Informationen zum Thema Einreisen finden Sie auf der Website des Bundesgesundheitsministeriums.']",Brauche ich für die Einreise nach Berlin einen negativen Test?,intent.CORONA.faq.bb.684833202886879,['CORONA'],['CORONA'],"['Eine Testpflicht besteht nur noch für Personen, die aus einem durch das Robert Koch-Institut ausgewiesenes Virusvariantengebiet einreisen. Sie müssen in diesem Fall zur Einreise einen negativen PCR-Test vorweisen, der nicht älter als 48 Stunden ist. Darüber hinaus gelten Anmeldepflicht, Absonderungspflicht sowie ein Beförderungsverbot.  Das regelt die Coronavirus-Einreiseverordnung des Bundes.  Mehr Informationen zum Thema Einreisen finden Sie auf der Website des Bundesgesundheitsministeriums.']",1734524674112487424
195,195,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_248,Der Regierende Bürgermeister von Berlin - Senatskanzlei,was ist bei der nutzung der öffentlichen verkehrsmittel zu beachten?,"['was ist bei der nutzung der öffentlichen verkehrsmittel zu beachten?', 'In Berlin gilt in den Verkehrsmitteln des öffentlichen Personennahverkehrs die Pflicht zum Tragen einer FFP2-Maske.']",Was ist bei der Nutzung der öffentlichen Verkehrsmittel zu beachten?,intent.CORONA.faq.bb.426904098539729,['CORONA'],['CORONA'],['In Berlin gilt in den Verkehrsmitteln des öffentlichen Personennahverkehrs die Pflicht zum Tragen einer FFP2-Maske.'],1734524674113536000
196,196,1.0,02.06.2022 12:07,https://www.berlin.de/sen/pflege/pflege-und-rehabilitation/coronavirus/faq/#headline_1_6,"Berlin, Senatsverwaltung für Gesundheit, Pflege und Gleichstellung",zugang zu betreuungsrichtern und -richterinnen und rechtliche betreuung,"['zugang zu betreuungsrichtern und -richterinnen und rechtliche betreuung', 'Auch die Berliner Justiz hat durch die Corona-Pandemie ihren Betrieb auf ein Minimum heruntergefahren. Jedoch ist sichergestellt, dass bei allen zivilen Amtsgerichten Berlins, die für betreuungs- und unterbringungsrechtliche Verfahren zuständig sind, ausreichend Personal vorhanden ist, um eilbedürftige     richterliche Entscheidungen in rechtsstaatlicher Weise zu treffen. Die Richterinnen und Richter gehen von ihrer Verpflichtung aus, Anhörungen in den Kliniken zur Vorbereitung ihrer Entscheidungen, ob und wie eine Betreuung eingerichtet wird, durchzuführen.         An allen Gerichten ist ständig mindestens eine Richterin bzw. ein Richter zu erreichen, sowie Rechtspflegerinnen, Rechtspfleger und Servicekräfte. Für den Fall, dass es zu konkreten Problemen im Rahmen der Kontaktaufnahme kommt, bitten wir um Meldung per E-Mail:     E-Mail an die Abteilung I der Justizverwaltung       Für Richterinnen und Richter gelten bei Zugang zur Einrichtung die geltenden Hygieneregeln (negatives Testergebnis, FFP2-Maske) für Besuchende aus der Pflegemaßnahmen-Covid-19-Verordnung entsprechend.']",Zugang zu Betreuungsrichtern und -richterinnen und rechtliche Betreuung,intent.CORONA.faq.bb17_pflege_reha_faq.327166019695538,['CORONA'],['CORONA'],"['Auch die Berliner Justiz hat durch die Corona-Pandemie ihren Betrieb auf ein Minimum heruntergefahren. Jedoch ist sichergestellt, dass bei allen zivilen Amtsgerichten Berlins, die für betreuungs- und unterbringungsrechtliche Verfahren zuständig sind, ausreichend Personal vorhanden ist, um eilbedürftige     richterliche Entscheidungen in rechtsstaatlicher Weise zu treffen. Die Richterinnen und Richter gehen von ihrer Verpflichtung aus, Anhörungen in den Kliniken zur Vorbereitung ihrer Entscheidungen, ob und wie eine Betreuung eingerichtet wird, durchzuführen.         An allen Gerichten ist ständig mindestens eine Richterin bzw. ein Richter zu erreichen, sowie Rechtspflegerinnen, Rechtspfleger und Servicekräfte. Für den Fall, dass es zu konkreten Problemen im Rahmen der Kontaktaufnahme kommt, bitten wir um Meldung per E-Mail:     E-Mail an die Abteilung I der Justizverwaltung       Für Richterinnen und Richter gelten bei Zugang zur Einrichtung die geltenden Hygieneregeln (negatives Testergebnis, FFP2-Maske) für Besuchende aus der Pflegemaßnahmen-Covid-19-Verordnung entsprechend.']",1734524674114584576
197,197,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/jugend-und-familie/index.php#accordion_faq_1_12,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",wo kann ich die temporäre familienhilfe beantragen?,"['wo kann ich die temporäre familienhilfe beantragen?', 'Das Antragsformular ist aktuell offline und wird für die Beantragung für 2022 bearbeitet.  (Stand: 4. Januar 2022)']",Wo kann ich die Temporäre Familienhilfe beantragen?,intent.CORONA.faq.bb34_bjf_jugendfamilieAllg.549241011870505,['CORONA'],['CORONA'],['Das Antragsformular ist aktuell offline und wird für die Beantragung für 2022 bearbeitet.  (Stand: 4. Januar 2022)'],1734524674116681728
198,198,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_18,"Berlin, Senatsverwaltung für Kultur und Europa",wie wirken sich geringere einnahmen bzw. komplette einnahmeausfälle auf die förderung aus?,"['wie wirken sich geringere einnahmen bzw. komplette einnahmeausfälle auf die förderung aus?', 'Sollten sich Änderungen im Finanzierungsplan ergeben, müssen diese bewilligt werden. Hierfür ist zunächst ein aktualisierter Finanzierungsplan einzureichen. Der Finanzplan muss ausgeglichen sein.']",Wie wirken sich geringere Einnahmen bzw. komplette Einnahmeausfälle auf die Förderung aus?,intent.CORONA.faq.bb10_kul_45.627274367393993,['CORONA'],['CORONA'],"['Sollten sich Änderungen im Finanzierungsplan ergeben, müssen diese bewilligt werden. Hierfür ist zunächst ein aktualisierter Finanzierungsplan einzureichen. Der Finanzplan muss ausgeglichen sein.']",1734524674117730304
199,199,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/schule/index.php#testpflicht,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",gibt es eine testpflicht für an der schule beschäftigte?,"['gibt es eine testpflicht für an der schule beschäftigte?', 'Bis einschließlich 3. Juni werden in den allgemeinbildenden und beruflichen Schulen Schülerinnen und Schüler, Lehrkräfte sowie weitere Mitarbeiterinnen und Mitarbeiter des pädagogischen Personals und sonstige an der Schule tätige Personen an zwei Tagen in der Woche verbindlich getestet. Auf Wunsch wird am Freitag ein weiterer Test ausgehändigt, um sich vor Unterrichtsbeginn in der folgenden Woche zusätzlich testen zu können.         Personen, die an der Schule tätig und geimpft oder genesen sind, dürfen sich auch Zuhause und ohne Aufsicht testen. Sie müssen in diesem Fall das negative Testergebnis schriftlich oder elektronisch gegenüber der Schulleiterin oder dem Schulleiter bestätigen.         Es bleibt weiterhin bei der Regelung, dass sich Beschäftigte, die nicht geimpft oder genesen sind, unter Aufsicht in der Schule oder in einer Teststelle testen müssen. Für diese Gruppe der Beschäftigten ändert sich also grundsätzlich nichts, da die  3G-Regel am Arbeitsplatz , die bisher galt, genau dasselbe Verfahren vorsah: Beschäftigte, die weder geimpft noch genesen waren, mussten sich täglich unter Aufsicht in der Schule testen oder eine Testbescheinigung aus einer Teststelle vorlegen. Diese Regelung bleibt für diese Personen weiterhin erhalten mit der Erleichterung, dass die Testung nur noch zweimal wöchentlich stattfinden muss.         (4. Mai 2022)']",Gibt es eine Testpflicht für an der Schule Beschäftigte?,intent.CORONA.faq.bb33_bjf_schuleAllg.497276588152923,['CORONA'],['CORONA'],"['Bis einschließlich 3. Juni werden in den allgemeinbildenden und beruflichen Schulen Schülerinnen und Schüler, Lehrkräfte sowie weitere Mitarbeiterinnen und Mitarbeiter des pädagogischen Personals und sonstige an der Schule tätige Personen an zwei Tagen in der Woche verbindlich getestet. Auf Wunsch wird am Freitag ein weiterer Test ausgehändigt, um sich vor Unterrichtsbeginn in der folgenden Woche zusätzlich testen zu können.         Personen, die an der Schule tätig und geimpft oder genesen sind, dürfen sich auch Zuhause und ohne Aufsicht testen. Sie müssen in diesem Fall das negative Testergebnis schriftlich oder elektronisch gegenüber der Schulleiterin oder dem Schulleiter bestätigen.         Es bleibt weiterhin bei der Regelung, dass sich Beschäftigte, die nicht geimpft oder genesen sind, unter Aufsicht in der Schule oder in einer Teststelle testen müssen. Für diese Gruppe der Beschäftigten ändert sich also grundsätzlich nichts, da die  3G-Regel am Arbeitsplatz , die bisher galt, genau dasselbe Verfahren vorsah: Beschäftigte, die weder geimpft noch genesen waren, mussten sich täglich unter Aufsicht in der Schule testen oder eine Testbescheinigung aus einer Teststelle vorlegen. Diese Regelung bleibt für diese Personen weiterhin erhalten mit der Erleichterung, dass die Testung nur noch zweimal wöchentlich stattfinden muss.         (4. Mai 2022)']",1734524674117730305
200,200,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_35,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",was ist mit terminen beim amt?,"['was ist mit terminen beim amt?', 'Bitte kommen Sie bei Quarantäne nicht zum Termin in die Ämter. Bitte schreiben Sie eine Mail oder sprechen Sie mit dem Betreiber, der die Behörden informiert.']",Was ist mit Terminen beim Amt?,intent.CORONA.faq.bb20_senias_corona.569596758470769,['CORONA'],['CORONA'],"['Bitte kommen Sie bei Quarantäne nicht zum Termin in die Ämter. Bitte schreiben Sie eine Mail oder sprechen Sie mit dem Betreiber, der die Behörden informiert.']",1734524674119827456
201,201,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/schule/index.php#einzelfaelle,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",können weiterhin ausnahmen von der präsenzpflicht beantragt werden?,"['können weiterhin ausnahmen von der präsenzpflicht beantragt werden?', 'Schülerinnen und Schüler, bei denen eine Grunderkrankung vorliegt, die im Falle einer Infizierung mit dem Coronavirus zu einem besonderen gesundheitlichen Risiko führen kann, können weiterhin auf Antrag von der Präsenzpflicht befreit werden. Das besondere gesundheitliche Risiko muss nach wie vor mittels einer besonders begründeten ärztlichen Bescheinigung (sogenanntes qualifiziertes Attest) nachgewiesen werden. Die Entscheidung über die Ausnahme trifft die Schulleitung.         Zudem kann eine Ausnahme von der Präsenzpflicht für diejenigen Schülerinnen und Schüler erteilt werden, die mit einer Person, für die aufgrund einer vorliegenden Grunderkrankung ein besonderes gesundheitliches Risiko im Falle einer Infektion mit dem Coronavirus besteht, im selben Haushalt leben. Sofern die Person, die zur Risikogruppe gehört, nicht geimpft ist, muss zusätzlich zum besonderen gesundheitlichen Risiko eine Kontraindikation für eine Impfung vorliegen. Sofern die Person, die zur Risikogruppe gehört, geimpft ist, muss dargelegt werden, dass das besondere gesundheitliche Risiko für sie trotz vorliegender Impfung besteht. Die Vorlage eines qualifizierten Attestes, welches das Vorliegen dieser Voraussetzungen begründet, ist erforderlich. Die Schulleitung trifft die Entscheidung, ob eine Ausnahme von der Präsenzpflicht erteilt wird.         (21. April 2022)']",Können weiterhin Ausnahmen von der Präsenzpflicht beantragt werden?,intent.CORONA.faq.bb33_bjf_schuleAllg.93097424519045,['CORONA'],['CORONA'],"['Schülerinnen und Schüler, bei denen eine Grunderkrankung vorliegt, die im Falle einer Infizierung mit dem Coronavirus zu einem besonderen gesundheitlichen Risiko führen kann, können weiterhin auf Antrag von der Präsenzpflicht befreit werden. Das besondere gesundheitliche Risiko muss nach wie vor mittels einer besonders begründeten ärztlichen Bescheinigung (sogenanntes qualifiziertes Attest) nachgewiesen werden. Die Entscheidung über die Ausnahme trifft die Schulleitung.         Zudem kann eine Ausnahme von der Präsenzpflicht für diejenigen Schülerinnen und Schüler erteilt werden, die mit einer Person, für die aufgrund einer vorliegenden Grunderkrankung ein besonderes gesundheitliches Risiko im Falle einer Infektion mit dem Coronavirus besteht, im selben Haushalt leben. Sofern die Person, die zur Risikogruppe gehört, nicht geimpft ist, muss zusätzlich zum besonderen gesundheitlichen Risiko eine Kontraindikation für eine Impfung vorliegen. Sofern die Person, die zur Risikogruppe gehört, geimpft ist, muss dargelegt werden, dass das besondere gesundheitliche Risiko für sie trotz vorliegender Impfung besteht. Die Vorlage eines qualifizierten Attestes, welches das Vorliegen dieser Voraussetzungen begründet, ist erforderlich. Die Schulleitung trifft die Entscheidung, ob eine Ausnahme von der Präsenzpflicht erteilt wird.         (21. April 2022)']",1734524674120876032
202,202,1.0,02.06.2022 12:07,https://www.berlin.de/labo/entschaedigung-von-ns-unrecht/artikel.920121.php#accordion_faq_1_2,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",wird mein berlinpass im jahr 2022 verlängert?,"['wird mein berlinpass im jahr 2022 verlängert?', 'Ja. Bitte schicken Sie rechtzeitig Ihren Pass PER BRIEF ein. Wir verlängern den Pass und schicken ihn auch PER BRIEF zurück.']",Wird mein BerlinPass im Jahr 2022 verlängert?,intent.CORONA.faq.bb22_labo_nsunrecht_121.79876567317418,['CORONA'],['CORONA'],['Ja. Bitte schicken Sie rechtzeitig Ihren Pass PER BRIEF ein. Wir verlängern den Pass und schicken ihn auch PER BRIEF zurück.'],1734524674121924608
203,203,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_38,"Berlin, Senatsverwaltung für Kultur und Europa","reicht es zurzeit, änderungsanträge und mittelabrufe per email einzureichen?","['reicht es zurzeit, änderungsanträge und mittelabrufe per email einzureichen?', 'Ja, per Email zugeschickte Änderungsanträge und Mittelabrufe können anerkannt werden. Die Originale sollen nachgereicht werden. Mittelabrufe per Email müssen dem /der Zuwendungsempfänger*in zugeordnet werden können.']","Reicht es zurzeit, Änderungsanträge und Mittelabrufe per Email einzureichen?",intent.CORONA.faq.bb10_kul_45.453049468885482,['CORONA'],['CORONA'],"['Ja, per Email zugeschickte Änderungsanträge und Mittelabrufe können anerkannt werden. Die Originale sollen nachgereicht werden. Mittelabrufe per Email müssen dem /der Zuwendungsempfänger*in zugeordnet werden können.']",1734524674122973184
